date,currency,rate,unit
1999-08-02,USD,43.32,1
1999-08-03,EUR,46.1958,1
1999-08-03,GBP,70.1016,1
1999-08-03,JPY,37.5519,100
1999-08-03,USD,43.3802,1
1999-08-04,EUR,46.6396,1
1999-08-04,GBP,70.4027,1
1999-08-04,JPY,37.6662,100
1999-08-04,USD,43.3595,1
1999-08-05,EUR,46.6875,1
1999-08-05,GBP,70.1311,1
1999-08-05,JPY,37.8329,100
1999-08-05,USD,43.4009,1
1999-08-06,EUR,46.6679,1
1999-08-06,GBP,70.1754,1
1999-08-06,JPY,37.9564,100
1999-08-06,USD,43.4499,1
1999-08-09,EUR,46.5484,1
1999-08-09,GBP,70.0182,1
1999-08-09,JPY,37.7972,100
1999-08-09,USD,43.5407,1
1999-08-10,EUR,46.644,1
1999-08-10,GBP,69.7934,1
1999-08-10,JPY,37.8702,100
1999-08-10,USD,43.4499,1
1999-08-11,EUR,46.5723,1
1999-08-11,GBP,70.2297,1
1999-08-11,JPY,37.9163,100
1999-08-11,USD,43.4896,1
1999-08-12,EUR,46.3328,1
1999-08-12,GBP,69.9741,1
1999-08-12,JPY,37.5924,100
1999-08-12,USD,43.4707,1
1999-08-13,EUR,46.4403,1
1999-08-13,GBP,70.1656,1
1999-08-13,JPY,37.8242,100
1999-08-13,USD,43.4594,1
1999-08-16,EUR,45.958,1
1999-08-16,GBP,69.7983,1
1999-08-16,JPY,37.814,100
1999-08-16,USD,43.4197,1
1999-08-17,EUR,45.8737,1
1999-08-17,GBP,69.5459,1
1999-08-17,JPY,37.8206,100
1999-08-17,USD,43.4197,1
1999-08-18,EUR,45.6433,1
1999-08-18,GBP,69.7545,1
1999-08-18,JPY,38.1461,100
1999-08-18,USD,43.4197,1
1999-08-19,EUR,45.6184,1
1999-08-19,GBP,69.5604,1
1999-08-19,JPY,38.9666,100
1999-08-19,USD,43.4707,1
1999-08-20,EUR,46.3886,1
1999-08-20,GBP,70.492,1
1999-08-20,JPY,38.9287,100
1999-08-20,USD,43.5502,1
1999-08-23,EUR,46.4145,1
1999-08-23,GBP,70.3928,1
1999-08-23,JPY,39.3314,100
1999-08-23,USD,43.5199,1
1999-08-24,EUR,45.438,1
1999-08-24,GBP,69.6379,1
1999-08-24,JPY,38.6669,100
1999-08-24,USD,43.5104,1
1999-08-25,EUR,45.8737,1
1999-08-25,GBP,69.3577,1
1999-08-25,JPY,39.1771,100
1999-08-25,USD,43.5199,1
1999-08-26,EUR,45.4587,1
1999-08-26,GBP,69.1133,1
1999-08-26,JPY,39.2656,100
1999-08-26,USD,43.5199,1
1999-08-27,EUR,45.5768,1
1999-08-27,GBP,69.1324,1
1999-08-27,JPY,39.0013,100
1999-08-27,USD,43.4991,1
1999-08-30,EUR,45.5456,1
1999-08-30,GBP,69.1181,1
1999-08-30,JPY,39.2066,100
1999-08-30,USD,43.4896,1
1999-08-31,EUR,45.7666,1
1999-08-31,GBP,69.3001,1
1999-08-31,JPY,39.265,100
1999-08-31,USD,43.4802,1
1999-09-01,EUR,46.0236,1
1999-09-01,GBP,69.9105,1
1999-09-01,JPY,39.7883,100
1999-09-01,USD,43.4707,1
1999-09-02,EUR,45.9897,1
1999-09-02,GBP,69.6767,1
1999-09-02,JPY,39.8995,100
1999-09-02,USD,43.5199,1
1999-09-03,EUR,46.5354,1
1999-09-03,GBP,69.9692,1
1999-09-03,JPY,39.6542,100
1999-09-03,USD,43.5104,1
1999-09-07,EUR,45.9834,1
1999-09-07,GBP,69.7301,1
1999-09-07,JPY,39.6211,100
1999-09-07,USD,43.4896,1
1999-09-08,EUR,46.2535,1
1999-09-08,GBP,69.9986,1
1999-09-08,JPY,39.2318,100
1999-09-08,USD,43.5104,1
1999-09-09,EUR,46.215,1
1999-09-09,GBP,70.6714,1
1999-09-09,JPY,39.9468,100
1999-09-09,USD,43.5104,1
1999-09-10,EUR,45.8421,1
1999-09-10,GBP,71.0631,1
1999-09-10,JPY,40.0074,100
1999-09-10,USD,43.5407,1
1999-09-14,EUR,45.1896,1
1999-09-14,GBP,70.0182,1
1999-09-14,JPY,40.9851,100
1999-09-14,USD,43.5199,1
1999-09-15,EUR,44.9297,1
1999-09-15,GBP,69.8812,1
1999-09-15,JPY,41.2677,100
1999-09-15,USD,43.5104,1
1999-09-16,EUR,45.4298,1
1999-09-16,GBP,70.4722,1
1999-09-16,JPY,41.5248,100
1999-09-16,USD,43.5407,1
1999-09-17,EUR,45.1916,1
1999-09-17,GBP,70.6414,1
1999-09-17,JPY,40.8764,100
1999-09-17,USD,43.5407,1
1999-09-20,EUR,45.4133,1
1999-09-20,GBP,70.7464,1
1999-09-20,JPY,40.5022,100
1999-09-20,USD,43.5502,1
1999-09-21,EUR,45.2018,1
1999-09-21,GBP,70.6215,1
1999-09-21,JPY,40.818,100
1999-09-21,USD,43.5502,1
1999-09-22,EUR,45.7687,1
1999-09-22,GBP,71.0682,1
1999-09-22,JPY,41.6249,100
1999-09-22,USD,43.5502,1
1999-09-23,EUR,45.5208,1
1999-09-23,GBP,71.0379,1
1999-09-23,JPY,42.0575,100
1999-09-23,USD,43.5806,1
1999-09-24,EUR,45.8316,1
1999-09-24,GBP,71.7463,1
1999-09-24,JPY,41.628,100
1999-09-24,USD,43.5692,1
1999-09-27,EUR,45.5768,1
1999-09-27,GBP,71.623,1
1999-09-27,JPY,41.7397,100
1999-09-27,USD,43.5692,1
1999-09-28,EUR,45.5664,1
1999-09-28,GBP,71.736,1
1999-09-28,JPY,41.0322,100
1999-09-28,USD,43.5692,1
1999-09-29,EUR,45.9601,1
1999-09-29,GBP,71.8597,1
1999-09-29,JPY,41.0357,100
1999-09-29,USD,43.6091,1
1999-10-01,EUR,46.6548,1
1999-10-01,GBP,71.8752,1
1999-10-01,JPY,41.1845,100
1999-10-01,USD,43.5901,1
1999-10-04,EUR,46.5983,1
1999-10-04,GBP,72.1397,1
1999-10-04,JPY,41.1777,100
1999-10-04,USD,43.5806,1
1999-10-05,EUR,46.7355,1
1999-10-05,GBP,72.0721,1
1999-10-05,JPY,40.9433,100
1999-10-05,USD,43.5901,1
1999-10-06,EUR,46.6853,1
1999-10-06,GBP,72.0929,1
1999-10-06,JPY,40.6435,100
1999-10-06,USD,43.5806,1
1999-10-07,EUR,46.6418,1
1999-10-07,GBP,72.0565,1
1999-10-07,JPY,40.3802,100
1999-10-07,USD,43.5407,1
1999-10-08,EUR,46.5723,1
1999-10-08,GBP,71.7978,1
1999-10-08,JPY,40.377,100
1999-10-08,USD,43.4802,1
1999-10-11,EUR,46.0045,1
1999-10-11,GBP,71.5512,1
1999-10-11,JPY,40.4367,100
1999-10-11,USD,43.3294,1
1999-10-12,EUR,46.2086,1
1999-10-12,GBP,71.7618,1
1999-10-12,JPY,40.7325,100
1999-10-12,USD,43.3708,1
1999-10-13,EUR,46.9329,1
1999-10-13,GBP,72.1189,1
1999-10-13,JPY,40.9586,100
1999-10-13,USD,43.4991,1
1999-10-14,EUR,46.9153,1
1999-10-14,GBP,71.8442,1
1999-10-14,JPY,40.4662,100
1999-10-14,USD,43.4292,1
1999-10-15,EUR,47.0301,1
1999-10-15,GBP,72.3066,1
1999-10-15,JPY,40.8647,100
1999-10-15,USD,43.4405,1
1999-10-18,EUR,47.1876,1
1999-10-18,GBP,72.3589,1
1999-10-18,JPY,41.2269,100
1999-10-18,USD,43.3595,1
1999-10-20,EUR,46.9594,1
1999-10-20,GBP,72.5374,1
1999-10-20,JPY,40.818,100
1999-10-20,USD,43.3896,1
1999-10-21,EUR,46.8494,1
1999-10-21,GBP,72.4218,1
1999-10-21,JPY,40.9423,100
1999-10-21,USD,43.4499,1
1999-10-22,EUR,46.8187,1
1999-10-22,GBP,72.7802,1
1999-10-22,JPY,41.2247,100
1999-10-22,USD,43.4197,1
1999-10-25,EUR,46.3435,1
1999-10-25,GBP,72.0202,1
1999-10-25,JPY,41.0598,100
1999-10-25,USD,43.3896,1
1999-10-26,EUR,46.2963,1
1999-10-26,GBP,72.1085,1
1999-10-26,JPY,41.3242,100
1999-10-26,USD,43.3802,1
1999-10-27,EUR,45.9284,1
1999-10-27,GBP,71.7051,1
1999-10-27,JPY,41.7287,100
1999-10-27,USD,43.4009,1
1999-10-28,EUR,45.6142,1
1999-10-28,GBP,71.4439,1
1999-10-28,JPY,41.645,100
1999-10-28,USD,43.3896,1
1999-10-29,EUR,45.754,1
1999-10-29,GBP,71.1541,1
1999-10-29,JPY,41.3035,100
1999-10-29,USD,43.4197,1
1999-11-01,EUR,45.7289,1
1999-11-01,GBP,71.3165,1
1999-11-01,JPY,41.625,100
1999-11-01,USD,43.3802,1
1999-11-02,EUR,45.6934,1
1999-11-02,GBP,71.3776,1
1999-11-02,JPY,41.3685,100
1999-11-02,USD,43.4103,1
1999-11-03,EUR,45.6684,1
1999-11-03,GBP,71.4898,1
1999-11-03,JPY,41.8011,100
1999-11-03,USD,43.4009,1
1999-11-04,EUR,45.583,1
1999-11-04,GBP,71.4133,1
1999-11-04,JPY,41.4903,100
1999-11-04,USD,43.4197,1
1999-11-05,EUR,45.1386,1
1999-11-05,GBP,70.5866,1
1999-11-05,JPY,41.3777,100
1999-11-05,USD,43.4292,1
1999-11-08,EUR,45.2981,1
1999-11-08,GBP,70.4325,1
1999-11-08,JPY,40.8814,100
1999-11-08,USD,43.4103,1
1999-11-11,EUR,45.2776,1
1999-11-11,GBP,70.6015,1
1999-11-11,JPY,41.2841,100
1999-11-11,USD,43.4009,1
1999-11-12,EUR,45.1467,1
1999-11-12,GBP,70.3334,1
1999-11-12,JPY,41.3964,100
1999-11-12,USD,43.4009,1
1999-11-15,EUR,44.833,1
1999-11-15,GBP,70.1066,1
1999-11-15,JPY,41.413,100
1999-11-15,USD,43.3896,1
1999-11-16,EUR,44.8491,1
1999-11-16,GBP,70.4275,1
1999-11-16,JPY,41.2848,100
1999-11-16,USD,43.3802,1
1999-11-17,EUR,44.7948,1
1999-11-17,GBP,70.2494,1
1999-11-17,JPY,40.9903,100
1999-11-17,USD,43.4009,1
1999-11-18,EUR,45.1447,1
1999-11-18,GBP,70.4821,1
1999-11-18,JPY,41.0189,100
1999-11-18,USD,43.3896,1
1999-11-19,EUR,44.7267,1
1999-11-19,GBP,70.2001,1
1999-11-19,JPY,40.987,100
1999-11-19,USD,43.3896,1
1999-11-22,EUR,44.7347,1
1999-11-22,GBP,70.3235,1
1999-11-22,JPY,40.935,100
1999-11-22,USD,43.3802,1
1999-11-24,EUR,44.5732,1
1999-11-24,GBP,70.4821,1
1999-11-24,JPY,41.4862,100
1999-11-24,USD,43.3802,1
1999-11-25,EUR,44.2909,1
1999-11-25,GBP,69.9399,1
1999-11-25,JPY,41.5151,100
1999-11-25,USD,43.4009,1
1999-11-26,EUR,44.1365,1
1999-11-26,GBP,69.9986,1
1999-11-26,JPY,41.651,100
1999-11-26,USD,43.3896,1
1999-11-29,EUR,44.1482,1
1999-11-29,GBP,69.7301,1
1999-11-29,JPY,41.9891,100
1999-11-29,USD,43.4009,1
1999-11-30,EUR,43.827,1
1999-11-30,GBP,69.5991,1
1999-11-30,JPY,42.2688,100
1999-11-30,USD,43.4103,1
1999-12-01,EUR,43.8078,1
1999-12-01,GBP,69.3241,1
1999-12-01,JPY,42.5152,100
1999-12-01,USD,43.4103,1
1999-12-02,EUR,43.7025,1
1999-12-02,GBP,69.4975,1
1999-12-02,JPY,42.3298,100
1999-12-02,USD,43.4103,1
1999-12-03,EUR,43.4518,1
1999-12-03,GBP,69.3914,1
1999-12-03,JPY,42.3675,100
1999-12-03,USD,43.4009,1
1999-12-06,EUR,43.4575,1
1999-12-06,GBP,69.5024,1
1999-12-06,JPY,42.5026,100
1999-12-06,USD,43.4197,1
1999-12-07,EUR,44.3912,1
1999-12-07,GBP,70.4473,1
1999-12-07,JPY,42.1141,100
1999-12-07,USD,43.4405,1
1999-12-08,EUR,44.6828,1
1999-12-08,GBP,70.7764,1
1999-12-08,JPY,42.3266,100
1999-12-08,USD,43.4802,1
1999-12-09,EUR,44.6449,1
1999-12-09,GBP,70.7714,1
1999-12-09,JPY,42.1758,100
1999-12-09,USD,43.4594,1
1999-12-10,EUR,44.2968,1
1999-12-10,GBP,70.6514,1
1999-12-10,JPY,42.4112,100
1999-12-10,USD,43.4802,1
1999-12-13,EUR,44.1092,1
1999-12-13,GBP,70.5816,1
1999-12-13,JPY,42.405,100
1999-12-13,USD,43.4802,1
1999-12-14,EUR,44.1306,1
1999-12-14,GBP,70.7614,1
1999-12-14,JPY,42.2453,100
1999-12-14,USD,43.5407,1
1999-12-15,EUR,43.7484,1
1999-12-15,GBP,70.1508,1
1999-12-15,JPY,42.0274,100
1999-12-15,USD,43.5407,1
1999-12-16,EUR,43.8231,1
1999-12-16,GBP,69.9252,1
1999-12-16,JPY,42.2319,100
1999-12-16,USD,43.5199,1
1999-12-17,EUR,44.2674,1
1999-12-17,GBP,70.1311,1
1999-12-17,JPY,42.2226,100
1999-12-17,USD,43.5104,1
1999-12-20,EUR,43.9155,1
1999-12-20,GBP,69.8812,1
1999-12-20,JPY,42.2226,100
1999-12-20,USD,43.4896,1
1999-12-21,EUR,44.0548,1
1999-12-21,GBP,70.1361,1
1999-12-21,JPY,42.4466,100
1999-12-21,USD,43.4991,1
1999-12-22,EUR,43.9271,1
1999-12-22,GBP,70.1361,1
1999-12-22,JPY,42.6596,100
1999-12-22,USD,43.4991,1
1999-12-23,EUR,43.9502,1
1999-12-23,GBP,70.028,1
1999-12-23,JPY,42.9,100
1999-12-23,USD,43.5199,1
1999-12-24,EUR,44.0567,1
1999-12-24,GBP,70.2988,1
1999-12-24,JPY,42.3187,100
1999-12-24,USD,43.5104,1
1999-12-27,EUR,44.117,1
1999-12-27,GBP,70.3631,1
1999-12-27,JPY,42.3564,100
1999-12-27,USD,43.4991,1
1999-12-28,EUR,44.0781,1
1999-12-28,GBP,70.2938,1
1999-12-28,JPY,42.4908,100
1999-12-28,USD,43.4991,1
1999-12-29,EUR,43.902,1
1999-12-29,GBP,70.4077,1
1999-12-29,JPY,42.5409,100
1999-12-29,USD,43.5294,1
1999-12-30,EUR,43.8135,1
1999-12-30,GBP,70.4722,1
1999-12-30,JPY,42.6123,100
1999-12-30,USD,43.5199,1
2000-01-03,EUR,44.2067,1
2000-01-03,GBP,70.4573,1
2000-01-03,JPY,42.6672,100
2000-01-03,USD,43.4802,1
2000-01-04,EUR,44.5573,1
2000-01-04,GBP,71.0985,1
2000-01-04,JPY,42.5013,100
2000-01-04,USD,43.4991,1
2000-01-05,EUR,44.9014,1
2000-01-05,GBP,71.2758,1
2000-01-05,JPY,42.2729,100
2000-01-05,USD,43.5199,1
2000-01-06,EUR,45.1162,1
2000-01-06,GBP,71.5717,1
2000-01-06,JPY,41.7058,100
2000-01-06,USD,43.5199,1
2000-01-07,EUR,44.827,1
2000-01-07,GBP,71.6486,1
2000-01-07,JPY,41.3298,100
2000-01-07,USD,43.5104,1
2000-01-10,EUR,44.7668,1
2000-01-10,GBP,71.286,1
2000-01-10,JPY,41.4769,100
2000-01-10,USD,43.5294,1
2000-01-11,EUR,44.7367,1
2000-01-11,GBP,71.286,1
2000-01-11,JPY,41.3041,100
2000-01-11,USD,43.5199,1
2000-01-12,EUR,44.9559,1
2000-01-12,GBP,71.7412,1
2000-01-12,JPY,41.0196,100
2000-01-12,USD,43.5294,1
2000-01-13,EUR,44.825,1
2000-01-13,GBP,71.6589,1
2000-01-13,JPY,41.2118,100
2000-01-13,USD,43.5294,1
2000-01-14,EUR,44.6369,1
2000-01-14,GBP,71.6538,1
2000-01-14,JPY,41.074,100
2000-01-14,USD,43.5199,1
2000-01-17,EUR,44.082,1
2000-01-17,GBP,71.2708,1
2000-01-17,JPY,41.4003,100
2000-01-17,USD,43.5199,1
2000-01-18,EUR,44.0102,1
2000-01-18,GBP,71.1794,1
2000-01-18,JPY,41.515,100
2000-01-18,USD,43.5692,1
2000-01-19,EUR,44.236,1
2000-01-19,GBP,71.3521,1
2000-01-19,JPY,41.2654,100
2000-01-19,USD,43.5692,1
2000-01-20,EUR,44.0548,1
2000-01-20,GBP,71.6127,1
2000-01-20,JPY,41.3538,100
2000-01-20,USD,43.5597,1
2000-01-21,EUR,44.3636,1
2000-01-21,GBP,72.1085,1
2000-01-21,JPY,41.5146,100
2000-01-21,USD,43.5806,1
2000-01-24,EUR,43.7963,1
2000-01-24,GBP,71.9891,1
2000-01-24,JPY,41.5935,100
2000-01-24,USD,43.6395,1
2000-01-25,EUR,44.0102,1
2000-01-25,GBP,71.9373,1
2000-01-25,JPY,41.2045,100
2000-01-25,USD,43.5806,1
2000-01-27,EUR,43.651,1
2000-01-27,GBP,71.3572,1
2000-01-27,JPY,41.2631,100
2000-01-27,USD,43.5806,1
2000-01-28,EUR,43.5559,1
2000-01-28,GBP,71.3114,1
2000-01-28,JPY,41.5629,100
2000-01-28,USD,43.6091,1
2000-01-31,EUR,42.8211,1
2000-01-31,GBP,70.7614,1
2000-01-31,JPY,40.8327,100
2000-01-31,USD,43.6395,1
2000-02-01,EUR,42.2976,1
2000-02-01,GBP,70.3928,1
2000-02-01,JPY,40.5959,100
2000-02-01,USD,43.6091,1
2000-02-02,EUR,42.3801,1
2000-02-02,GBP,70.3235,1
2000-02-02,JPY,40.1107,100
2000-02-02,USD,43.5901,1
2000-02-03,EUR,42.416,1
2000-02-03,GBP,70.0329,1
2000-02-03,JPY,40.2933,100
2000-02-03,USD,43.5901,1
2000-02-04,EUR,43.1704,1
2000-02-04,GBP,69.8129,1
2000-02-04,JPY,40.5121,100
2000-02-04,USD,43.6091,1
2000-02-07,EUR,42.7643,1
2000-02-07,GBP,69.4107,1
2000-02-07,JPY,40.4508,100
2000-02-07,USD,43.6091,1
2000-02-08,EUR,42.8211,1
2000-02-08,GBP,69.8812,1
2000-02-08,JPY,39.8921,100
2000-02-08,USD,43.6205,1
2000-02-09,EUR,43.0552,1
2000-02-09,GBP,70.0722,1
2000-02-09,JPY,40.1289,100
2000-02-09,USD,43.5996,1
2000-02-10,EUR,43.2751,1
2000-02-10,GBP,70.4573,1
2000-02-10,JPY,40.186,100
2000-02-10,USD,43.6395,1
2000-02-11,EUR,43.0274,1
2000-02-11,GBP,70.2001,1
2000-02-11,JPY,39.9377,100
2000-02-11,USD,43.63,1
2000-02-14,EUR,43.1704,1
2000-02-14,GBP,69.6864,1
2000-02-14,JPY,40.3476,100
2000-02-14,USD,43.6395,1
2000-02-15,EUR,42.704,1
2000-02-15,GBP,69.3337,1
2000-02-15,JPY,40.0336,100
2000-02-15,USD,43.6205,1
2000-02-16,EUR,42.8211,1
2000-02-16,GBP,69.6427,1
2000-02-16,JPY,39.9632,100
2000-02-16,USD,43.5996,1
2000-02-17,EUR,43.0052,1
2000-02-17,GBP,70.0525,1
2000-02-17,JPY,39.5632,100
2000-02-17,USD,43.6091,1
2000-02-18,EUR,43.122,1
2000-02-18,GBP,70.1311,1
2000-02-18,JPY,39.3314,100
2000-02-18,USD,43.6091,1
2000-02-21,EUR,43.0311,1
2000-02-21,GBP,69.7156,1
2000-02-21,JPY,39.4213,100
2000-02-21,USD,43.5996,1
2000-02-22,EUR,43.3163,1
2000-02-22,GBP,70.0329,1
2000-02-22,JPY,39.2352,100
2000-02-22,USD,43.6091,1
2000-02-23,EUR,43.8904,1
2000-02-23,GBP,70.373,1
2000-02-23,JPY,39.5215,100
2000-02-23,USD,43.6091,1
2000-02-24,EUR,43.7025,1
2000-02-24,GBP,69.9594,1
2000-02-24,JPY,39.3326,100
2000-02-24,USD,43.6091,1
2000-02-25,EUR,43.2694,1
2000-02-25,GBP,69.7837,1
2000-02-25,JPY,39.347,100
2000-02-25,USD,43.63,1
2000-02-28,EUR,41.7101,1
2000-02-28,GBP,69.4637,1
2000-02-28,JPY,40.0312,100
2000-02-28,USD,43.6205,1
2000-02-29,EUR,42.2601,1
2000-02-29,GBP,69.6379,1
2000-02-29,JPY,39.2357,100
2000-02-29,USD,43.6091,1
2000-03-01,EUR,42.2726,1
2000-03-01,GBP,68.9275,1
2000-03-01,JPY,39.9281,100
2000-03-01,USD,43.6091,1
2000-03-02,EUR,42.517,1
2000-03-02,GBP,69.1037,1
2000-03-02,JPY,40.5647,100
2000-03-02,USD,43.5806,1
2000-03-03,EUR,42.1141,1
2000-03-03,GBP,68.7947,1
2000-03-03,JPY,40.494,100
2000-03-03,USD,43.5806,1
2000-03-06,EUR,41.7763,1
2000-03-06,GBP,68.9037,1
2000-03-06,JPY,40.5466,100
2000-03-06,USD,43.5692,1
2000-03-07,EUR,41.8095,1
2000-03-07,GBP,68.6248,1
2000-03-07,JPY,40.4719,100
2000-03-07,USD,43.5692,1
2000-03-08,EUR,41.827,1
2000-03-08,GBP,68.8326,1
2000-03-08,JPY,40.6418,100
2000-03-08,USD,43.5692,1
2000-03-09,EUR,41.978,1
2000-03-09,GBP,68.9085,1
2000-03-09,JPY,40.7842,100
2000-03-09,USD,43.5806,1
2000-03-10,EUR,42.1408,1
2000-03-10,GBP,68.9941,1
2000-03-10,JPY,41.0182,100
2000-03-10,USD,43.5901,1
2000-03-13,EUR,42.0964,1
2000-03-13,GBP,68.738,1
2000-03-13,JPY,41.1773,100
2000-03-13,USD,43.5806,1
2000-03-14,EUR,42.0045,1
2000-03-14,GBP,68.5307,1
2000-03-14,JPY,41.4113,100
2000-03-14,USD,43.5806,1
2000-03-15,EUR,42.1621,1
2000-03-15,GBP,68.6012,1
2000-03-15,JPY,41.2882,100
2000-03-15,USD,43.5901,1
2000-03-16,EUR,42.2654,1
2000-03-16,GBP,68.5683,1
2000-03-16,JPY,41.2439,100
2000-03-16,USD,43.5806,1
2000-03-21,EUR,42.3657,1
2000-03-21,GBP,68.348,1
2000-03-21,JPY,40.9127,100
2000-03-21,USD,43.5692,1
2000-03-22,EUR,41.8831,1
2000-03-22,GBP,68.4416,1
2000-03-22,JPY,40.8568,100
2000-03-22,USD,43.5806,1
2000-03-23,EUR,41.9375,1
2000-03-23,GBP,68.79,1
2000-03-23,JPY,40.6035,100
2000-03-23,USD,43.5996,1
2000-03-24,EUR,42.4376,1
2000-03-24,GBP,69.2185,1
2000-03-24,JPY,40.5959,100
2000-03-24,USD,43.5996,1
2000-03-27,EUR,42.5967,1
2000-03-27,GBP,69.512,1
2000-03-27,JPY,40.7915,100
2000-03-27,USD,43.5996,1
2000-03-28,EUR,42.1425,1
2000-03-28,GBP,69.2665,1
2000-03-28,JPY,40.9635,100
2000-03-28,USD,43.6091,1
2000-03-29,EUR,41.813,1
2000-03-29,GBP,69.3385,1
2000-03-29,JPY,41.1206,100
2000-03-29,USD,43.5901,1
2000-03-30,EUR,41.6146,1
2000-03-30,GBP,69.4396,1
2000-03-30,JPY,41.2933,100
2000-03-30,USD,43.6091,1
2000-03-31,EUR,41.8463,1
2000-03-31,GBP,69.604,1
2000-03-31,JPY,41.5076,100
2000-03-31,USD,43.6205,1
2000-04-03,EUR,41.5179,1
2000-04-03,GBP,69.2761,1
2000-04-03,JPY,41.4422,100
2000-04-03,USD,43.6205,1
2000-04-04,EUR,41.6771,1
2000-04-04,GBP,69.7301,1
2000-04-04,JPY,41.5426,100
2000-04-04,USD,43.63,1
2000-04-06,EUR,41.9692,1
2000-04-06,GBP,69.1706,1
2000-04-06,JPY,41.5662,100
2000-04-06,USD,43.63,1
2000-04-07,EUR,41.799,1
2000-04-07,GBP,68.9513,1
2000-04-07,JPY,41.5705,100
2000-04-07,USD,43.6205,1
2000-04-10,EUR,41.6892,1
2000-04-10,GBP,68.9275,1
2000-04-10,JPY,41.2096,100
2000-04-10,USD,43.6091,1
2000-04-11,EUR,42.0274,1
2000-04-11,GBP,69.1324,1
2000-04-11,JPY,40.8692,100
2000-04-11,USD,43.63,1
2000-04-13,EUR,41.7833,1
2000-04-13,GBP,69.2857,1
2000-04-13,JPY,41.2422,100
2000-04-13,USD,43.6395,1
2000-04-14,EUR,42.1336,1
2000-04-14,GBP,69.4059,1
2000-04-14,JPY,42.0702,100
2000-04-14,USD,43.6491,1
2000-04-17,EUR,42.1336,1
2000-04-17,GBP,69.4059,1
2000-04-17,JPY,42.0698,100
2000-04-17,USD,43.6491,1
2000-04-18,EUR,41.4164,1
2000-04-18,GBP,68.899,1
2000-04-18,JPY,41.7987,100
2000-04-18,USD,43.6395,1
2000-04-19,EUR,41.3206,1
2000-04-19,GBP,68.8373,1
2000-04-19,JPY,41.6051,100
2000-04-19,USD,43.6491,1
2000-04-20,EUR,41.1083,1
2000-04-20,GBP,69.0179,1
2000-04-20,JPY,41.6214,100
2000-04-20,USD,43.6395,1
2000-04-21,EUR,41.1083,1
2000-04-21,GBP,69.0179,1
2000-04-21,JPY,41.6216,100
2000-04-21,USD,43.6395,1
2000-04-24,EUR,40.992,1
2000-04-24,GBP,68.8373,1
2000-04-24,JPY,41.3215,100
2000-04-24,USD,43.6491,1
2000-04-25,EUR,40.9685,1
2000-04-25,GBP,68.8753,1
2000-04-25,JPY,41.447,100
2000-04-25,USD,43.6491,1
2000-04-26,EUR,40.2771,1
2000-04-26,GBP,69.056,1
2000-04-26,JPY,41.3075,100
2000-04-26,USD,43.6605,1
2000-04-27,EUR,40.2285,1
2000-04-27,GBP,68.8184,1
2000-04-27,JPY,41.0627,100
2000-04-27,USD,43.6605,1
2000-04-28,EUR,39.7852,1
2000-04-28,GBP,68.5918,1
2000-04-28,JPY,41.0166,100
2000-04-28,USD,43.6605,1
2000-05-02,EUR,39.9154,1
2000-05-02,GBP,67.9117,1
2000-05-02,JPY,40.2675,100
2000-05-02,USD,43.6605,1
2000-05-03,EUR,39.6008,1
2000-05-03,GBP,68.106,1
2000-05-03,JPY,40.2583,100
2000-05-03,USD,43.6491,1
2000-05-04,EUR,38.8546,1
2000-05-04,GBP,68.0596,1
2000-05-04,JPY,39.9634,100
2000-05-04,USD,43.6491,1
2000-05-05,EUR,39.0076,1
2000-05-05,GBP,67.3265,1
2000-05-05,JPY,40.5841,100
2000-05-05,USD,43.6395,1
2000-05-08,EUR,39.4182,1
2000-05-08,GBP,66.8717,1
2000-05-08,JPY,40.0974,100
2000-05-08,USD,43.6395,1
2000-05-09,EUR,39.1328,1
2000-05-09,GBP,66.8852,1
2000-05-09,JPY,40.1176,100
2000-05-09,USD,43.6605,1
2000-05-10,EUR,39.6589,1
2000-05-10,GBP,67.0196,1
2000-05-10,JPY,39.958,100
2000-05-10,USD,43.7407,1
2000-05-11,EUR,39.8232,1
2000-05-11,GBP,66.3922,1
2000-05-11,JPY,39.9581,100
2000-05-11,USD,43.9406,1
2000-05-12,EUR,39.5914,1
2000-05-12,GBP,66.0633,1
2000-05-12,JPY,40.6103,100
2000-05-12,USD,43.9194,1
2000-05-15,EUR,40.3828,1
2000-05-15,GBP,66.8092,1
2000-05-15,JPY,40.4985,100
2000-05-15,USD,44.0296,1
2000-05-16,EUR,39.9377,1
2000-05-16,GBP,65.8718,1
2000-05-16,JPY,40.3265,100
2000-05-16,USD,43.9696,1
2000-05-17,EUR,39.6275,1
2000-05-17,GBP,65.7592,1
2000-05-17,JPY,40.308,100
2000-05-17,USD,43.9696,1
2000-05-19,EUR,39.3066,1
2000-05-19,GBP,64.9688,1
2000-05-19,JPY,40.6245,100
2000-05-19,USD,43.9792,1
2000-05-22,EUR,39.4368,1
2000-05-22,GBP,65.3253,1
2000-05-22,JPY,41.0742,100
2000-05-22,USD,43.9696,1
2000-05-23,EUR,39.7772,1
2000-05-23,GBP,65.5609,1
2000-05-23,JPY,41.1431,100
2000-05-23,USD,43.9792,1
2000-05-24,EUR,39.9425,1
2000-05-24,GBP,64.8256,1
2000-05-24,JPY,41.3722,100
2000-05-24,USD,44.08,1
2000-05-25,EUR,40.0138,1
2000-05-25,GBP,65.1705,1
2000-05-25,JPY,41.12,100
